epoch,train_loss,train_mse,train_pfa_mse_g2,val_loss,val_mse,val_pfa_mse_g2,lr,epoch_s,gpu_peak_gb
25,0.029153329681660702,0.029150559429443834,0.0015889010495609708,0.09230220471234883,0.09200704267178363,0.0024512269552688154,0.0005,127.47871088981628,48.92295026779175
26,0.028679975503082596,0.02868134617141813,0.0015575217799833644,0.09258497944649528,0.09227975070053607,0.002375749753929718,0.0005,127.73535180091858,48.92295026779175
27,0.028306237825039608,0.028302344873142055,0.0015259769715760883,0.09247880889212384,0.09219239278752436,0.002636959131001032,0.0005,128.0150604248047,48.92295026779175
28,0.027907816581984064,0.027900739370126704,0.0014967580496916297,0.0926025597488179,0.09230863654361599,0.0024457847374921653,0.0005,127.44722747802734,48.92295026779175
29,0.02744864383295401,0.027449190566748903,0.0014716665934749514,0.09342853659216095,0.09312026955409357,0.002253198986165008,0.0005,127.36500096321106,48.92295026779175
30,0.02738309349975924,0.027388349428530093,0.0014575006464245723,0.09284488462349948,0.09255196774488304,0.002579285213124682,0.0005,127.22304344177246,48.92295026779175
31,0.026664863354456957,0.026668202258848073,0.0014173510818802125,0.09381631937097101,0.0935160348135965,0.002254284676055462,0.0005,127.21192717552185,48.92295026779175
32,0.02635480184108019,0.02635496266980385,0.0013949163510785466,0.09339428868363886,0.09309338602582846,0.00232512945320174,0.0005,127.6751275062561,48.92295026779175
33,0.02595120717062434,0.02595375586318226,0.0013659985563908405,0.09419084384160883,0.09389859527290448,0.002359899986557096,0.0005,127.76036024093628,48.92295026779175
34,0.02570228820750073,0.025702487188566034,0.0013431438655532593,0.09416611514547292,0.09386115481846978,0.0023103821905035723,0.0005,127.51333665847778,48.92295026779175
35,0.02507190035183483,0.02506705308464303,0.0013082048946131042,0.09441935862688457,0.09412192114400585,0.002383338673072949,0.0005,127.57336807250977,48.92295026779175
36,0.02479638291328256,0.02479733263279727,0.001287067488097308,0.09491111316225108,0.09460659844054581,0.002333010853382579,0.0005,127.88448786735535,48.92295026779175
37,0.02462835248504112,0.024627051085830895,0.0012703921144817307,0.09521683678030968,0.0949197284661306,0.0022595001138441743,0.0005,128.15437650680542,48.92295026779175
38,0.02404261209459892,0.024040071900127923,0.0012420881130019126,0.09556108844630859,0.09524783701876219,0.0022632438850681683,0.0005,127.34359669685364,48.92295026779175
39,0.023891747845753805,0.02389249836287768,0.0012271665651024434,0.095528993755579,0.09521714455409357,0.0023275617061302677,0.0005,127.27341032028198,48.92295026779175
40,0.02342145841346303,0.023422193401254874,0.0011996328917860289,0.09618021569707814,0.09585515244273879,0.002196075058819955,0.00025,127.53335189819336,48.92295026779175
41,0.022488642817557747,0.022485478096826265,0.001153556153788204,0.0960964017054614,0.0957876238121345,0.002297574445518137,0.00025,127.3384153842926,48.92295026779175
42,0.022268022688578314,0.02226923475001523,0.0011398770424880479,0.09640129063935841,0.0960899593384503,0.0022781244321176185,0.00025,127.54236841201782,48.92295026779175
43,0.022118487603851218,0.022117011233324196,0.0011281630178989722,0.09682183975682539,0.09650957236842106,0.002241607043478224,0.00025,127.40370464324951,48.92295026779175
44,0.021983758560312327,0.021984297398498415,0.0011159841990784594,0.09688479979248608,0.09656982730263158,0.0022944559165608814,0.00025,127.3648796081543,48.92295026779175
45,0.021819535434357266,0.021818147662722345,0.001105625492613218,0.0970719331765876,0.0967612874634503,0.0022708209390528717,0.00025,127.50456047058105,48.92295026779175
46,0.02167196071414805,0.02166982787372076,0.0010937614098452686,0.09737573695533416,0.0970615810794347,0.0022795868303343565,0.00025,127.73956561088562,48.92295026779175
47,0.021527598890017218,0.021526192462764986,0.0010843565328079357,0.0976378358900547,0.09732039367080897,0.0022535599114602073,0.00025,127.76966571807861,48.92295026779175
48,0.021380784476537313,0.021378830885264377,0.0010735782331716247,0.0977611263446948,0.09744911991349903,0.0022627768007635373,0.00025,127.21234321594238,48.92295026779175
49,0.02131788881578997,0.021317209886695908,0.0010657165600368155,0.09767623223802623,0.09736816261574074,0.0022986068084226018,0.00025,127.32858610153198,48.92295026779175
50,0.02109057257480141,0.02109215524297941,0.0010524165713124804,0.0983664965366616,0.09805025645711501,0.0022042637122304818,0.00025,127.508047580719,48.92295026779175
