name,filename,group,source,gm_id,scale_id,descriptor_mode,pga_ms2,rms_acc_ms2,arias_proxy,rms_acc_norm,arias_proxy_norm,duration_5_95_s,n_steps,dt,dominant_freq_hz,spectral_centroid_hz,band_0p1_1_hz,band_1_5_hz,band_5_10_hz,band_10_25_hz,sa_t0_ms2,psa_t0p2_ms2,psa_t0p5_ms2,psa_t1p0_ms2,psa_t2p0_ms2,psa_mean_0p1_0p5,psa_mean_0p5_1p5,psa_mean_1p5_4p0,psa_t0p2_ms2_norm,psa_t0p5_ms2_norm,psa_t1p0_ms2_norm,psa_t2p0_ms2_norm,psa_mean_0p1_0p5_norm,psa_mean_0p5_1p5_norm,psa_mean_1p5_4p0_norm,pc1,pc2,train_nn_distance,train_nn_percentile
knet_gm0010_s09,knet_gm0010_s09.txt,train_pool,knet,10.0,9.0,amplitude_normalized,1.0,0.1565680912345539,1.4708140315698566,0.1565680912345539,1.4708140315698566,23.62,3000,0.019999999999999574,1.1500000000000243,5.7989569129656955,0.16978103788171778,0.5672471088396551,0.23888318812773887,0.02352571633617074,1.0,2.479270805,1.526309954,1.74532984,0.3811080238,1.9859745197777778,1.4712786226380952,0.24635929851764707,2.479270805,1.526309954,1.74532984,0.3811080238,1.9859745197777778,1.4712786226380952,0.24635929851764707,0.10705218246844035,0.0030149592631729745,2.9802322387695312e-08,0.0
knet_gm0011_s09,knet_gm0011_s09.txt,train_pool,knet,11.0,9.0,amplitude_normalized,1.0,0.09458630243379194,0.5367941164857938,0.09458630243379194,0.5367941164857938,23.12,3000,0.019999999999999574,0.9000000000000191,5.892591785360452,0.13978568285695217,0.49143269980211973,0.34623861644998266,0.022515866739638565,1.0,1.86173208,0.9536159495,0.5311129515,0.3157223481,1.5958935452777778,0.5675530646333333,0.17917701060137256,1.86173208,0.9536159495,0.5311129515,0.3157223481,1.5958935452777778,0.5675530646333333,0.17917701060137256,-2.235441974040218,-0.32354801675039296,0.0,0.0
knet_gm0012_s09,knet_gm0012_s09.txt,train_pool,knet,12.0,9.0,amplitude_normalized,0.979,0.16444676580389928,1.6225643270017172,0.16797422451879393,1.6929204061613756,34.08,3000,0.019999999999999574,4.350000000000092,5.998117914997903,0.03943808145701737,0.4342256862335116,0.5071237141336369,0.019205930894276323,0.979,3.712106812,1.995866996,0.5094250012,0.5284813377,2.3757964422222226,0.6462824510238094,0.30538636150196075,3.791733209397344,2.038679260469867,0.5203524016343207,0.5398175053115425,2.426758367949155,0.6601455066637482,0.3119370393278455,-1.5004672960377747,-0.4760933269343345,0.0,0.0
knet_gm0013_s09,knet_gm0013_s09.txt,train_pool,knet,13.0,9.0,amplitude_normalized,0.97668,0.11265145138665637,0.7614209699711989,0.11534120836574555,0.7982156608362024,12.36,3000,0.019999999999999574,2.400000000000051,5.216279989891769,0.1070613968909287,0.7500306633340093,0.12032031025396567,0.022499872676149918,0.97668,2.222136772,2.047250772,0.8293914217,0.2191325778,2.111395713333333,1.1796031973571428,0.16128790044352942,2.275194303149445,2.0961325838555105,0.8491946407216284,0.22436476409878364,2.161809101582231,1.207768355405192,0.16513894053684874,-0.9444114605406632,1.8364640902446299,0.0,0.0
knet_gm0014_s09,knet_gm0014_s09.txt,train_pool,knet,14.0,9.0,amplitude_normalized,0.97782,0.09673109512814262,0.5614142858813743,0.09892525733585182,0.5871723923378587,17.159999999999997,3000,0.019999999999999574,1.5666666666667,5.387668090430824,0.06218657081514949,0.7745084246206655,0.14776911246592883,0.015350216260933277,0.97782,3.311152868,1.518325301,0.9990621744,0.1226933237,1.8795437544444442,1.115365140304762,0.13192060641843137,3.386260117404021,1.552765642960872,1.0217240130085292,0.125476390030885,1.9221776548285412,1.14066509204635,0.13491297623124027,-1.4752245300861861,1.7278074584829557,5.960464477539063e-08,0.0
knet_gm0015_s09,knet_gm0015_s09.txt,train_pool,knet,15.0,9.0,amplitude_normalized,1.0,0.11020693379555871,0.7287340953971052,0.11020693379555871,0.7287340953971052,15.880000000000003,3000,0.019999999999999574,2.3333333333333828,6.0647623006704245,0.01781047906439158,0.801703657227202,0.1351634777872945,0.0452661126490033,1.0,2.117542572,1.779902012,0.4707800331,0.1825203282,2.2562805667777774,0.6887231714952382,0.12226131498117647,2.117542572,1.779902012,0.4707800331,0.1825203282,2.2562805667777774,0.6887231714952382,0.12226131498117647,-1.9392448832592961,1.907638213253922,5.960464477539063e-08,0.0
knet_gm0016_s09,knet_gm0016_s09.txt,fixed_test,knet,16.0,9.0,amplitude_normalized,0.91526,0.10505730549437992,0.6622222462643561,0.1147841110661232,0.7905235291943886,16.0,3000,0.019999999999999574,2.1000000000000445,7.527049066950322,0.04279693762576595,0.6216405416819417,0.22003666737389438,0.11546466695433207,0.91526,1.955927637,2.202009647,0.6387682669,0.2149608271,1.9317965789999998,0.7799355259,0.16182254912960783,2.137018592531084,2.4058842809693424,0.6979090825557765,0.23486312861919018,2.1106533433122827,0.8521464129318446,0.17680500527676052,-2.028359712680366,0.8765644040628199,1.2030551897659976,41.16666666666667
knet_gm0017_s09,knet_gm0017_s09.txt,train_pool,knet,17.0,9.0,amplitude_normalized,1.0,0.11070979658628816,0.7353995436106212,0.11070979658628816,0.7353995436106212,16.98,3000,0.019999999999999574,0.8833333333333521,4.386666384757186,0.11931421571760122,0.7978621297633419,0.07536424357669376,0.007441609836984815,1.0,2.189841504,1.876885512,0.79270676,0.3435284451,2.2744649397777774,0.9794352032761903,0.17711442227607843,2.189841504,1.876885512,0.79270676,0.3435284451,2.2744649397777774,0.9794352032761903,0.17711442227607843,-0.5499901313488559,2.095126032981999,0.0,0.0
knet_gm0018_s09,knet_gm0018_s09.txt,train_pool,knet,18.0,9.0,amplitude_normalized,1.0,0.12595004090176168,0.9518047681893064,0.12595004090176168,0.9518047681893064,20.68,3000,0.019999999999999574,0.8833333333333521,5.8545960271474495,0.20708713901636172,0.506047820838558,0.2597293424933738,0.027098912196909054,1.0,4.034700537,0.8605123792,1.028581521,0.643428087,1.8964380574111108,0.9091838073142858,0.301339812797451,4.034700537,0.8605123792,1.028581521,0.643428087,1.8964380574111108,0.9091838073142858,0.301339812797451,-1.084924243495334,-0.432309672638099,0.0,0.0
knet_gm0019_s09,knet_gm0019_s09.txt,fixed_test,knet,19.0,9.0,amplitude_normalized,1.0,0.17786975390066007,1.8982589611608436,0.17786975390066007,1.8982589611608436,16.4,3000,0.019999999999999574,1.583333333333367,4.133836494358325,0.021384861853454423,0.9438646063385044,0.030041657727229568,0.004691637859947474,1.0,2.774879228,3.935119284,0.8392907453,0.2555732274,2.943825650444444,1.605861698657143,0.13043496046058825,2.774879228,3.935119284,0.8392907453,0.2555732274,2.943825650444444,1.605861698657143,0.13043496046058825,1.0955473490193437,3.8052843976166764,1.1627512281335897,35.833333333333336
