epoch,train_loss,train_mse,train_pfa_mse_g2,val_loss,val_mse,val_pfa_mse_g2,lr,epoch_s,gpu_peak_gb
39,0.010617772471715711,0.010619185436464425,0.0005570176741576683,0.03887365391368375,0.03878541609557749,0.0007934990045968553,0.0005,122.18329620361328,48.92295026779175
40,0.010405746191295225,0.01040748341461836,0.0005462808355863331,0.038997013450545424,0.0388983568622076,0.0007892981733669314,0.00025,122.32052206993103,48.92295026779175
41,0.009792100464396956,0.009791710859451146,0.0005329029963553301,0.03878692356760011,0.03869302989461501,0.0007952239712950779,0.00025,122.24693036079407,48.92295026779175
42,0.0095803244108918,0.009582234700520833,0.0005281561238375324,0.038624716429587674,0.03853410144828216,0.0008230274196779518,0.00025,122.00767588615417,48.92295026779175
43,0.009524660456036008,0.009525140078658017,0.0005251854137457603,0.03899271506816149,0.03889263161701998,0.0007911210668365857,0.00025,122.11406993865967,48.92295026779175
44,0.009474339172132869,0.009472613380238791,0.0005229640402422662,0.038909966728704816,0.03881787745187622,0.0008050390189154106,0.00025,122.09526586532593,48.92295026779175
45,0.009461509001288396,0.00945603536089029,0.0005217079909747107,0.03916762155645034,0.03907129656280458,0.000797005882650091,0.00025,122.00747299194336,48.92295026779175
46,0.009402479635857379,0.00940207336782712,0.0005191863270487354,0.03909501044408364,0.03899863989400585,0.0008021151331084514,0.00025,122.14448761940002,48.92295026779175
47,0.009344365413008785,0.009344720299555312,0.0005157878720446637,0.039022882688133156,0.03892866456505848,0.0008095641251195941,0.00025,122.26130151748657,48.92295026779175
48,0.009309579201265057,0.009307747543364706,0.0005142715828199136,0.03894614625503035,0.03884642109831871,0.0008205024288063161,0.00025,121.98412942886353,48.92295026779175
49,0.00931282178846313,0.009311414211935003,0.0005125114134354898,0.03917007016785005,0.039072391264619886,0.000802915923689541,0.00025,122.0523681640625,48.92295026779175
50,0.009208214149546267,0.009208537730910392,0.0005100653626634712,0.03928110880010268,0.03919347473501462,0.0007969794322175589,0.00025,121.97841453552246,48.92295026779175
