name,filename,group,source,gm_id,scale_id,pga_ms2,rms_acc_ms2,arias_proxy,duration_5_95_s,n_steps,dt,dominant_freq_hz,spectral_centroid_hz,band_0p1_1_hz,band_1_5_hz,band_5_10_hz,band_10_25_hz,sa_t0_ms2,psa_t0p2_ms2,psa_t0p5_ms2,psa_t1p0_ms2,psa_t2p0_ms2,psa_mean_0p1_0p5,psa_mean_0p5_1p5,psa_mean_1p5_4p0,pc1,pc2,train_nn_distance,train_nn_percentile
knet_gm1429_s09,knet_gm1429_s09.txt,train_pool,knet,1429.0,9.0,1.0,0.181506845309751,1.976684093657829,22.06,3000,0.019999999999999574,1.0333333333333552,4.252017406411831,0.10305348598100672,0.8065872128237472,0.08601748348950725,0.004319862108619105,1.0,2.664320978,2.58492074,2.903778141,0.2620166418,2.578372411888889,2.109013912890476,0.19933542668647064,2.375326876611826,2.0094547438394743,5.960464477539063e-08,0.0
knet_gm1430_s09,knet_gm1430_s09.txt,train_pool,knet,1430.0,9.0,1.0,0.10682319521730113,0.6846717021860023,15.599999999999998,3000,0.019999999999999574,3.350000000000071,4.9104197886108745,0.018709694946940924,0.8945611841921302,0.07661460687604138,0.010112282141370976,1.0,2.918382601,1.612092556,0.5479451889,0.1891370061,2.5846364458888886,0.6918083706999999,0.13699948406431373,-1.33748816848036,2.9390179249425388,5.960464477539063e-08,0.0
knet_gm1431_s09,knet_gm1431_s09.txt,train_pool,knet,1431.0,9.0,0.99796,0.09635804332088856,0.5570923507578042,23.58,3000,0.019999999999999574,1.4833333333333647,4.13971215429451,0.04508575483924426,0.9029826833526766,0.047146019054572184,0.004728426966100319,0.99796,1.995102019,2.122076768,1.313798128,0.2256136993,1.6873805225555556,1.4604573012952382,0.14766370075803922,-0.047302946105852846,2.1495405796938747,5.960464477539063e-08,0.0
knet_gm1432_s09,knet_gm1432_s09.txt,train_pool,knet,1432.0,9.0,0.96119,0.10433919393558505,0.653200043467645,12.420000000000002,3000,0.019999999999999574,4.800000000000102,5.311059263953219,0.04707816295722456,0.6010765097732149,0.34655455628541904,0.005277686077592141,0.96119,3.85280831,0.8162046566,0.7665166248,0.1625395729,2.0990450953999997,0.6926661812095237,0.11046062982333332,-2.974661870896797,0.7864169078345337,0.0,0.0
knet_gm1433_s09,knet_gm1433_s09.txt,train_pool,knet,1433.0,9.0,0.96014,0.10145039143296829,0.6175309153141364,14.5,3000,0.019999999999999574,3.6833333333334113,5.206529770162904,0.11182423585593254,0.6517254519220845,0.22281230828337792,0.013635906708185746,0.96014,2.111123796,1.573512043,1.430948333,0.4088974765,1.9059928674444444,1.3427703022238096,0.26182052213117646,-1.162070419503186,0.3679306172383917,4.2146848510894035e-08,0.0
knet_gm1434_s09,knet_gm1434_s09.txt,fixed_test,knet,1434.0,9.0,0.99108,0.06355266501836562,0.24233647385619017,6.780000000000001,3000,0.019999999999999574,1.3333333333333617,4.6885388451055015,0.05266126978721532,0.8002964226882914,0.13705337647321067,0.009983901776306097,0.99108,2.238606483,1.555859984,0.7724941282,0.1859117105,1.9890224070000002,0.841697181047619,0.11001853012745097,-1.765131504152538,2.3758467402466628,0.9211545349592423,4.333333333333334
knet_gm1435_s09,knet_gm1435_s09.txt,train_pool,knet,1435.0,9.0,1.0,0.10051303950911654,0.6061722666816598,3.9800000000000004,3000,0.019999999999999574,1.3000000000000276,4.369423138389298,0.0839691433944609,0.8512093657380967,0.057188072629048806,0.0076297721761320655,1.0,1.767296219,2.046293877,1.683696484,0.3315116833,1.931449849111111,1.6267037343476192,0.25152194569784314,0.19449930444715086,2.234541862682867,0.0,0.0
knet_gm1436_s09,knet_gm1436_s09.txt,train_pool,knet,1436.0,9.0,0.95289,0.10678058458259675,0.68412559462805,10.3,3000,0.019999999999999574,1.4500000000000308,6.373297941289131,0.06864746149208037,0.6648766315641007,0.23958069453545855,0.026880746448809417,0.95289,1.797236043,1.864852433,0.9786627489,0.4464271295,1.9683361220000002,1.1277273036761903,0.25736394804,-1.5437267893130564,0.5012263151732934,0.0,0.0
knet_gm1437_s09,knet_gm1437_s09.txt,train_pool,knet,1437.0,9.0,0.99162,0.13527990374035256,1.098039141359918,12.759999999999998,3000,0.019999999999999574,2.3333333333333828,7.3782092015512974,0.07534252137797297,0.7247015897104542,0.13550282728268997,0.06445012921108892,0.99162,2.413072797,2.670906668,0.8139145945,0.5580039426,2.677406266777778,1.101662916442857,0.32207440352000005,-0.5373357549899329,1.6084017110779303,0.0,0.0
knet_gm1438_s09,knet_gm1438_s09.txt,fixed_test,knet,1438.0,9.0,1.0,0.07211092369000087,0.3119991189255013,10.959999999999997,3000,0.019999999999999574,5.20000000000011,7.212255518007809,0.055492232404924645,0.46530851750699553,0.4223525535109904,0.056843941415125256,1.0,2.227798845,0.8476220666,0.4892175785,0.1919016645,1.5095744821666668,0.5311090167952381,0.11196085462647058,-3.7973750598857854,0.03425584335143514,1.5794117523674034,70.36666666666666
knet_gm1439_s09,knet_gm1439_s09.txt,fixed_test,knet,1439.0,9.0,0.99542,0.13265618685664038,1.0558598346806132,9.379999999999995,3000,0.019999999999999574,2.8166666666667264,7.504675573592703,0.009868205065263707,0.6773402952393099,0.2416235076221642,0.0711634685731456,0.99542,2.428651435,1.7584774,0.4556671801,0.1179077585,2.914037621777778,0.6496682912428573,0.10223020111372548,-2.1637413623977744,2.097594761569825,1.3608905266445823,47.03333333333333
knet_gm1440_s09,knet_gm1440_s09.txt,train_pool,knet,1440.0,9.0,0.97717,0.12914350691877874,1.0006827227568191,17.44,3000,0.019999999999999574,1.7666666666667041,5.540539556522494,0.10822924477794699,0.6496987460116994,0.2277375304146999,0.014281023021453664,0.97717,2.801754637,2.181724411,0.9649149802,0.3507368374,2.098784428777778,1.2416316314380953,0.32340571013725494,-0.6215950501338541,0.8994342974639264,0.0,0.0
knet_gm1441_s09,knet_gm1441_s09.txt,train_pool,knet,1441.0,9.0,0.99357,0.07284273357479311,0.3183638300788909,3.6000000000000014,3000,0.019999999999999574,1.3166666666666946,6.79310187704113,0.049942472404946404,0.7800761971109441,0.11660325377052837,0.053326106257050934,0.99357,1.931721412,2.626258282,1.106970229,0.1803062151,2.0930228127777775,1.258769823538095,0.13485517518627455,-1.379160163153815,2.3904115817525544,8.429369702178807e-08,0.0
knet_gm1442_s09,knet_gm1442_s09.txt,train_pool,knet,1442.0,9.0,1.0,0.1392122300072906,1.1628026990161395,16.98,3000,0.019999999999999574,1.2500000000000264,4.76008898749338,0.035213686512931316,0.8572534828950087,0.10186207059914411,0.005548385765712504,1.0,2.631374645,2.532414348,0.9452567731,0.2145806613,2.282264363222222,1.3043842579428575,0.16459526437058827,0.05252099197577251,2.6043721266790953,0.0,0.0
knet_gm1443_s09,knet_gm1443_s09.txt,fixed_test,knet,1443.0,9.0,1.0,0.14774350250134763,1.3096885518819192,17.879999999999995,3000,0.019999999999999574,4.566666666666763,7.169326068589717,0.07618111951368689,0.5276780790009395,0.33334145325275755,0.06262846646945881,1.0,2.483432921,0.9199003802,0.5465263647,0.4056038688,2.2894534942444444,0.6005148565285714,0.3779410593784314,-1.9551743928704268,-0.0527078731716236,1.2512792251314349,32.766666666666666
knet_gm1444_s09,knet_gm1444_s09.txt,train_pool,knet,1444.0,9.0,0.92505,0.12577444184763256,0.9491526133249886,19.68,3000,0.019999999999999574,3.283333333333403,7.362964492319794,0.07532452705482798,0.44442374300945986,0.3822535767907269,0.09764326901565451,0.92505,2.145150634,0.8797264332,0.6056658324,0.2544345517,1.6865295026555556,0.5528382091857141,0.26156224426470587,-3.408966146517208,-1.6100585289069858,0.0,0.0
knet_gm1445_s09,knet_gm1445_s09.txt,fixed_test,knet,1445.0,9.0,0.95103,0.09040035116503027,0.490333409445635,12.719999999999999,3000,0.019999999999999574,0.7166666666666819,7.336814809419823,0.20515296600387245,0.4832999094677312,0.2120612867384128,0.09943677939053588,0.95103,1.685489069,1.656556687,1.096526388,0.4631390865,1.7321865744444445,1.2115947631571427,0.3110356722294118,-1.7011430028847327,-0.8038588367585459,1.4558134158054987,57.9
knet_gm1446_s09,knet_gm1446_s09.txt,train_pool,knet,1446.0,9.0,1.0,0.09194690125463166,0.5072539590197278,12.2,3000,0.019999999999999574,4.483333333333428,6.65370138683463,0.07344880258156335,0.6057408897429188,0.2888537841751099,0.031896518279532333,1.0,2.790031979,1.307908201,0.4061097809,0.370354655,2.019158267222222,0.5840211260047617,0.24785863804411762,-2.550238470681532,0.9060929147514337,0.0,0.0
knet_gm1447_s09,knet_gm1447_s09.txt,train_pool,knet,1447.0,9.0,1.0,0.12818943126548996,0.9859518172901643,10.420000000000002,3000,0.019999999999999574,0.8000000000000169,5.313279236336958,0.3192067578833652,0.6093779545025829,0.05625010040487458,0.014911452535651619,1.0,1.881915098,2.938959732,2.271336592,0.5440422644,2.017817935111111,2.1760456232857144,0.3294113604105882,1.8446437558411977,0.8765235566595078,5.960464477539063e-08,0.0
knet_gm1448_s09,knet_gm1448_s09.txt,train_pool,knet,1448.0,9.0,0.94635,0.11011197963818287,0.7274788835903603,12.919999999999998,3000,0.019999999999999574,0.866666666666685,8.571919958265859,0.1498126998465015,0.6113736408577151,0.08055348519749578,0.15822146941746024,0.94635,1.419138119,2.039372636,1.127938415,0.1769608402,1.8304926942222224,1.1192233381666665,0.17919587179686275,-1.9632323687542577,-0.19298538185116135,5.960464477539063e-08,0.0
knet_gm1449_s09,knet_gm1449_s09.txt,train_pool,knet,1449.0,9.0,1.0,0.11931904064183678,0.8542220075812799,12.739999999999998,3000,0.019999999999999574,2.750000000000058,8.854830884953435,0.07376835263196328,0.6377602383003237,0.09707461550410151,0.19120809091132993,1.0,2.013717559,1.9234122,1.54070043,0.2987153463,2.0570880413333335,1.1171086436190476,0.18073881871019606,-1.5839315576008592,0.5483814607014392,5.960464477539063e-08,0.0
knet_gm1450_s09,knet_gm1450_s09.txt,train_pool,knet,1450.0,9.0,0.98523,0.08869492706258479,0.472007405198224,9.2,3000,0.019999999999999574,3.333333333333404,5.537845875798913,0.052397389172365076,0.7446349615388871,0.18383796712889772,0.019127018583108498,0.98523,3.255241294,0.7629817738,0.8385311309,0.2302193201,2.1709032195333338,0.7231690798333333,0.15977985832196082,-2.290995769246546,1.6356695549168103,0.0,0.0
knet_gm1451_s09,knet_gm1451_s09.txt,train_pool,knet,1451.0,9.0,0.98011,0.10392487499887383,0.6480227786118792,10.059999999999999,3000,0.019999999999999574,1.1000000000000234,4.994402327013659,0.11141849530887547,0.7080147455037401,0.16763300994550814,0.012929717901868665,0.98011,3.691574969,1.541850503,1.469940234,0.2484223912,2.5272419547777774,1.2520617453,0.17462800639215686,-0.8147775480904866,1.9666809407525092,0.0,0.0
knet_gm1452_s09,knet_gm1452_s09.txt,train_pool,knet,1452.0,9.0,0.99539,0.1471815480889691,1.2997444858719052,19.3,3000,0.019999999999999574,1.0500000000000222,4.571956665296342,0.15305129883901183,0.7279159263803346,0.10752435108638672,0.011316709215268722,0.99539,2.926141827,2.319065517,1.969536713,0.5864310186,2.539549225777778,1.539342922290476,0.4138096006176471,1.3867369481190632,1.4228229974097808,0.0,0.0
knet_gm1453_s09,knet_gm1453_s09.txt,train_pool,knet,1453.0,9.0,1.0,0.1866081100208832,2.08935520353392,24.88,3000,0.019999999999999574,1.4333333333333638,3.2545845606674884,0.09058406870189022,0.8719238390862685,0.03672336483748949,0.0007594472796492014,1.0,1.983214658,3.063585216,1.640472574,0.9073006362,2.456490112222222,2.028346261233333,0.4775699612843137,3.0341640724493613,1.603699369359329,5.960464477539063e-08,0.0
knet_gm1454_s09,knet_gm1454_s09.txt,train_pool,knet,1454.0,9.0,0.99001,0.16311732397807424,1.5964356829060482,25.24,3000,0.019999999999999574,1.1166666666666905,3.456369172780418,0.0884066495629738,0.858399268410425,0.05257610858324187,0.000574773205018498,0.99001,2.737646056,1.749121497,2.210842668,0.2693713385,2.1961305732222223,1.7425874709619047,0.19267635037294117,1.421446722077095,1.715168259350418,0.0,0.0
knet_gm1455_s09,knet_gm1455_s09.txt,train_pool,knet,1455.0,9.0,1.0,0.11685431440360806,0.81929584768422,13.86,3000,0.019999999999999574,2.7833333333333923,4.437793974742842,0.021042918996521397,0.8724157106594501,0.10292091133069343,0.003608664943318158,1.0,2.090467827,1.92915937,0.2983806344,0.2974469343,2.372889571222222,0.5416370883095237,0.16440684550666665,-1.1503915214751794,2.6845019511014705,0.0,0.0
knet_gm1456_s09,knet_gm1456_s09.txt,train_pool,knet,1456.0,9.0,1.0,0.12730992308561703,0.9724689909639251,18.059999999999995,3000,0.019999999999999574,3.2000000000000677,4.587687798626752,0.051504539094207054,0.8655000459430376,0.07566598153845504,0.00730770626271384,1.0,3.143476783,1.499994236,0.5639542075,0.3761895922,2.5309333295555554,0.8374095572285715,0.23327517379882354,-0.7056667218279754,2.3826987903786154,0.0,0.0
knet_gm1457_s09,knet_gm1457_s09.txt,train_pool,knet,1457.0,9.0,0.95722,0.11598988709299994,0.8072192344707935,23.400000000000002,3000,0.019999999999999574,1.4000000000000297,4.904060222981472,0.1558421589589038,0.6959136290719266,0.1266523707446478,0.02158628382753375,0.95722,1.564367129,1.533293961,1.30102923,0.4810684219,2.0000537752222223,1.1377722508857144,0.3564019324078432,-0.3418447795159437,0.1728066164175238,4.2146848510894035e-08,0.0
knet_gm1458_s09,knet_gm1458_s09.txt,train_pool,knet,1458.0,9.0,1.0,0.10520288293076778,0.664058794616675,19.04,3000,0.019999999999999574,7.38333333333349,6.974146485843652,0.046637249653311966,0.42982526151353284,0.4779082792876339,0.0455412883004936,1.0,2.039108907,1.871747185,0.5651118814,0.3377543036,2.0723722114444443,0.6653050756285716,0.2822068723627451,-2.7792782255317325,0.025220014778402626,0.0,0.0
knet_gm1459_s09,knet_gm1459_s09.txt,train_pool,knet,1459.0,9.0,0.98601,0.09463698434839954,0.5373695283935411,16.28,3000,0.019999999999999574,2.3166666666667157,6.4591900777028535,0.025707093914072963,0.6089065212096929,0.32029647684913287,0.04506265667460832,0.98601,1.626764004,1.866153504,0.4158153943,0.2760833512,2.0809518124444444,0.5683313847809524,0.18508419360843137,-2.3630330824256522,1.0128131967585587,0.0,0.0
knet_gm1460_s09,knet_gm1460_s09.txt,train_pool,knet,1460.0,9.0,0.99453,0.0908845311350742,0.49559987997852634,14.240000000000002,3000,0.019999999999999574,2.416666666666718,7.281467144968177,0.07847760582876116,0.5688321945984502,0.2932401569311254,0.05938677029237328,0.99453,2.155773167,1.676212414,0.5428064847,0.3700825729,2.034056324333333,0.7431898304047619,0.2518338393288236,-2.2359409333415856,0.6765445019069456,0.0,0.0
knet_gm1461_s09,knet_gm1461_s09.txt,train_pool,knet,1461.0,9.0,0.97015,0.09409734500882629,0.5312586202625941,11.240000000000002,3000,0.019999999999999574,3.483333333333407,6.79589606740193,0.1388734106486605,0.6206526276641889,0.1678981278973841,0.07254350531265427,0.97015,1.825095524,1.647890323,1.219179848,0.4679625988,2.225446353333333,1.1031207287,0.2879437174180392,-1.5073066659212921,0.42901313639965594,5.960464477539063e-08,0.0
knet_gm1462_s09,knet_gm1462_s09.txt,train_pool,knet,1462.0,9.0,0.99555,0.09770664011394685,0.5727952513413681,17.84,3000,0.019999999999999574,0.78333333333335,4.648611359379568,0.3417342965088328,0.5723872069862288,0.0708558850738683,0.014946019431644012,0.99555,1.368149249,2.379372757,1.624584734,0.4778090106,1.5801422396666667,1.540941520509524,0.30492845573529415,0.7502475155027343,0.31263114226129624,0.0,0.0
knet_gm1463_s09,knet_gm1463_s09.txt,train_pool,knet,1463.0,9.0,0.90323,0.10948356907804721,0.7191991138840348,15.740000000000002,3000,0.019999999999999574,0.7500000000000159,6.754925437443805,0.15291492503355278,0.4942599791162959,0.270433157162945,0.0823871108424155,0.90323,1.902733871,2.373118117,0.5511074006,0.2438588759,2.1070915657777776,1.1334064540619049,0.18269003641156864,-2.2663759685653515,-0.4819182143430741,0.0,0.0
knet_gm1464_s09,knet_gm1464_s09.txt,train_pool,knet,1464.0,9.0,1.0,0.1025458886513376,0.6309395567575367,15.64,3000,0.019999999999999574,0.7500000000000159,6.136344235982934,0.29087350680563917,0.5269134611900123,0.1289070040048101,0.05329175810820889,1.0,1.334326516,1.519053942,1.016027877,0.3665295537,1.758221222888889,1.1905576298714284,0.2410382583219608,-0.5873820180400674,0.12516035261910363,0.0,0.0
knet_gm1465_s09,knet_gm1465_s09.txt,train_pool,knet,1465.0,9.0,0.98656,0.11383208701713211,0.777464642080539,15.600000000000001,3000,0.019999999999999574,1.9166666666667074,4.868595855508703,0.06694867837135494,0.8667637052101995,0.05250035394486899,0.01377504821492827,0.98656,1.936703419,3.323369445,0.9004921904,0.342874316,2.163720153666667,1.3357098086857142,0.2138078357631373,0.06965565776968885,2.499152780106015,0.0,0.0
knet_gm1466_s09,knet_gm1466_s09.txt,train_pool,knet,1466.0,9.0,0.97877,0.10945792503730221,0.7188622412082853,11.82,3000,0.019999999999999574,2.250000000000048,7.0727057601863885,0.06432018857925466,0.6651147791365232,0.18445687864391738,0.08609664036914386,0.97877,2.355425092,1.92872474,0.6875397187,0.4822558384,2.2804204212222223,0.7835182075714284,0.2486338031227451,-1.7779046993374419,0.9727398511641011,0.0,0.0
knet_gm1467_s09,knet_gm1467_s09.txt,train_pool,knet,1467.0,9.0,1.0,0.092320255749601,0.5113817773002927,18.520000000000003,3000,0.019999999999999574,0.9333333333333531,8.59624631162445,0.07997243878099299,0.32631587303492404,0.27443332246447105,0.3192240377448667,1.0,2.806268175,1.135553801,0.7568631987,0.3397617904,1.491109582811111,0.7853772784714286,0.2092813454739216,-3.2461738948223258,-1.2423833355693257,8.429369702178807e-08,0.0
knet_gm1468_s09,knet_gm1468_s09.txt,train_pool,knet,1468.0,9.0,0.9985,0.09931661926627496,0.5918274517489196,17.1,3000,0.019999999999999574,1.1000000000000234,4.480772280839349,0.22464604066997984,0.6834873531001558,0.0739172636930096,0.017932487267321055,0.9985,1.891134304,2.153368304,1.882546587,0.5226842833,1.780611864111111,1.5428491438142857,0.3064602030690196,0.6958140527865264,0.9320583395116472,0.0,0.0
knet_gm1469_s09,knet_gm1469_s09.txt,train_pool,knet,1469.0,9.0,0.94413,0.14613347830192303,1.281299608837087,20.939999999999998,3000,0.019999999999999574,1.2166666666666925,6.089618845308734,0.06220257682643268,0.724705852672018,0.1741638703471938,0.0389179751189712,0.94413,2.516417409,2.367323187,1.227626097,0.2762277405,2.2037056026666666,1.5679548667952379,0.16552173004490195,-0.5508831844963519,0.8096693459126606,0.0,0.0
knet_gm1470_s09,knet_gm1470_s09.txt,train_pool,knet,1470.0,9.0,1.0,0.14969507179928504,1.344516871259556,19.94,3000,0.019999999999999574,1.1833333333333584,5.393138516961196,0.15844114826219663,0.7117371958208222,0.10691141542078232,0.022889454472907054,1.0,1.85083472,1.9090237,1.750187692,0.2862748426,2.0185437648888884,1.9522379968333332,0.22761624405607842,0.8983724081961659,1.008717411608221,0.0,0.0
knet_gm1471_s09,knet_gm1471_s09.txt,train_pool,knet,1471.0,9.0,1.0,0.11751244667382452,0.8285505073960875,21.46,3000,0.019999999999999574,0.9166666666666862,3.8991924350548515,0.190376760433643,0.7596864436691021,0.04688235596725407,0.003046008868567148,1.0,2.585562875,1.94660335,1.990451198,0.1921020247,2.4802885753333332,1.5322500164571429,0.15755378484509805,0.8733547869768528,2.157843270844609,0.0,0.0
knet_gm1472_s09,knet_gm1472_s09.txt,train_pool,knet,1472.0,9.0,0.98779,0.10129280516441577,0.615613942684566,14.920000000000002,3000,0.019999999999999574,3.7000000000000783,6.072578417958219,0.04928566064898558,0.6362595681278151,0.28560637509982206,0.028832345762599458,0.98779,2.075126404,1.013727365,0.9180199656,0.1466855174,1.9172232612222224,0.7533567484142858,0.11714594280960786,-2.379992395832062,0.8460639752347395,5.960464477539063e-08,0.0
knet_gm1473_s09,knet_gm1473_s09.txt,train_pool,knet,1473.0,9.0,1.0,0.15688214294939876,1.4767204065837045,20.919999999999998,3000,0.019999999999999574,1.3333333333333617,8.952319658939889,0.045602698657929035,0.33995733637543746,0.368104201467831,0.24620215694544287,1.0,2.752244853,1.066141364,0.6350357429,0.2775355423,1.7030508174444443,0.8489484632428573,0.19940204973078438,-2.689166414670803,-1.3177046146460112,5.960464477539063e-08,0.0
knet_gm1474_s09,knet_gm1474_s09.txt,train_pool,knet,1474.0,9.0,0.97431,0.15747293465608278,1.487863508951899,15.66,3000,0.019999999999999574,0.866666666666685,7.272386111943999,0.07625431064187801,0.5297929049001702,0.2920484246227548,0.10189830307764708,0.97431,2.207376199,2.686628791,0.9227679565,0.1856485928,2.4692717473333334,1.4838432736904763,0.1546480916645098,-0.8801758655507615,0.744842405718738,4.2146848510894035e-08,0.0
knet_gm1475_s09,knet_gm1475_s09.txt,train_pool,knet,1475.0,9.0,0.98655,0.14906229481641262,1.3331740641560774,19.699999999999996,3000,0.019999999999999574,1.5666666666667,4.40696332762605,0.11321887733235537,0.7942655430447232,0.08148897981967658,0.011019747847234173,0.98655,1.383264468,3.145092922,1.093522869,0.8630261727,2.005666490333333,1.8245716627238093,0.4664155157254901,1.5991187692281243,1.0257357131952944,5.960464477539063e-08,0.0
knet_gm1476_s09,knet_gm1476_s09.txt,train_pool,knet,1476.0,9.0,0.99912,0.17684799720426922,1.8765128469096335,22.060000000000002,3000,0.019999999999999574,1.583333333333367,4.403174292597926,0.04223783713634886,0.8315187105865712,0.1196150993489602,0.0065892778079120525,0.99912,2.538490723,4.017715146,1.138136082,0.4242780251,2.4620095220000002,1.6925317063761907,0.22925384341039215,1.5853476009613325,2.5582994868146804,0.0,0.0
knet_gm1477_s09,knet_gm1477_s09.txt,train_pool,knet,1477.0,9.0,0.98928,0.1134410809639083,0.7721327310155855,16.839999999999996,3000,0.019999999999999574,3.8166666666667477,5.133588962161021,0.04693267218294485,0.8449432865054483,0.09665367081590828,0.011436413359977641,0.98928,2.921792361,1.08085435,0.5332798874,0.3330072782,2.2750043285555552,0.600742423957143,0.272812659115098,-1.523193834039918,1.7882776444089779,0.0,0.0
knet_gm1478_s09,knet_gm1478_s09.txt,fixed_test,knet,1478.0,9.0,1.0,0.10107940386644941,0.6130227531597942,22.66,3000,0.019999999999999574,3.5500000000000753,5.520448741588699,0.05704077008255947,0.7716881813928715,0.13206017031083372,0.03920659237266838,1.0,1.677447222,1.148719347,0.5307170138,0.2364139864,1.950479456,0.6279229277571429,0.1429850506682353,-1.7692192761098728,1.3581204191653986,1.1405184327188376,20.633333333333333
knet_gm1479_s09,knet_gm1479_s09.txt,fixed_test,knet,1479.0,9.0,1.0,0.12167095364738933,0.8882292576878889,19.82,3000,0.019999999999999574,2.466666666666719,7.866957764871528,0.04414043490762412,0.5485796089025967,0.2713278813038221,0.13584095654834794,1.0,2.539390072,1.176781952,0.5183407411,0.2337771092,2.0680003613333335,0.6776594350428571,0.1932124558647059,-2.5041412866741957,0.2972715722535342,0.962015918342023,6.266666666666667
knet_gm1480_s09,knet_gm1480_s09.txt,train_pool,knet,1480.0,9.0,1.0,0.16403518051750998,1.614452426844689,21.619999999999997,3000,0.019999999999999574,1.0000000000000213,4.703735292947294,0.21396567110350853,0.6704118230371716,0.10570220330607026,0.00988910513825094,1.0,2.400278752,2.122622385,1.945364965,0.7073249779,2.2096515008888886,1.886954408,0.41218556804803924,1.9281177845708586,0.5645145245928641,4.2146848510894035e-08,0.0
knet_gm1481_s09,knet_gm1481_s09.txt,train_pool,knet,1481.0,9.0,0.99891,0.19803217074197524,2.353004438926682,21.64,3000,0.019999999999999574,0.5166666666666776,4.06553770815124,0.3512302940567015,0.5941306570173978,0.0499767024440298,0.0046121749253317254,0.99891,2.63611865,3.249719544,2.109299178,1.678676176,2.4780852766666666,2.2782153171428576,0.85280962717451,4.63283281770838,-0.5569619830285752,0.0,0.0
knet_gm1482_s09,knet_gm1482_s09.txt,fixed_test,knet,1482.0,9.0,1.0,0.13169841305995236,1.040668320150567,16.98,3000,0.019999999999999574,5.216666666666777,6.8145132862507385,0.05957310452966017,0.5494337695522675,0.2955956204901252,0.09527135649624695,1.0,2.915542958,2.415639126,0.5374469243,0.3592104758,2.426229007222222,0.8506561098904761,0.2382030451529412,-1.7769967631022978,0.9754545618501252,1.4385502584432757,55.93333333333334
knet_gm1483_s09,knet_gm1483_s09.txt,train_pool,knet,1483.0,9.0,1.0,0.20670779716524387,2.5636868045343983,18.16,3000,0.019999999999999574,1.0166666666666881,7.73690856230843,0.20585920658375287,0.5326165717030981,0.16432519000665838,0.09714605980441895,1.0,2.489981592,3.534749027,4.19450734,0.4913251617,2.6087743795555554,2.128071660871429,0.27188646068509803,2.7848254957394625,0.23571529902192867,0.0,0.0
knet_gm1484_s09,knet_gm1484_s09.txt,fixed_test,knet,1484.0,9.0,1.0,0.19399206844989525,2.257975357288078,21.119999999999997,3000,0.019999999999999574,0.9666666666666872,8.180840036094246,0.13453318213941637,0.43876864538967947,0.2995509547103983,0.1271317591733911,1.0,3.442714997,2.216825433,2.112203896,0.2560607419,3.0485235172222223,1.556214357957143,0.15953774718509803,0.2359037137923416,0.48754445470380836,2.45593576307753,97.3
knet_gm1485_s09,knet_gm1485_s09.txt,fixed_test,knet,1485.0,9.0,1.0,0.08326741625637035,0.4160077566006883,5.84,3000,0.019999999999999574,1.9333333333333744,7.48399235479267,0.034715134019129394,0.7243919037545132,0.11396377792481688,0.12691076536740822,1.0,1.774063404,2.289872066,0.8268610175,0.1582725058,2.033799138888889,0.915925933409524,0.12447620887549021,-2.072708588445091,1.852898241087655,1.2006813435834185,26.3
knet_gm1486_s09,knet_gm1486_s09.txt,train_pool,knet,1486.0,9.0,0.95829,0.1038725286219822,0.6473701321394564,7.580000000000002,3000,0.019999999999999574,4.550000000000097,6.380364644773228,0.09316832259268455,0.5505273470949079,0.32993827139177545,0.026363368201065267,0.95829,3.02279856,1.053832443,1.228558569,0.1981427604,1.932244393255556,1.0969503285571431,0.13097588077137254,-2.6194052265692505,0.2170186168782362,5.960464477539063e-08,0.0
knet_gm1487_s09,knet_gm1487_s09.txt,train_pool,knet,1487.0,9.0,0.96763,0.08922314969192333,0.4776462264568313,9.2,3000,0.019999999999999574,4.7500000000001,6.585758348492878,0.08044725456997738,0.7100637576832527,0.18270447111770272,0.026770738937993626,0.96763,2.57701974,0.8671886497,0.835842948,0.1916287958,1.7308151677555554,0.7592242631142858,0.1081047508556863,-2.8610475812702676,0.7232317580494526,5.960464477539063e-08,0.0
knet_gm1488_s09,knet_gm1488_s09.txt,train_pool,knet,1488.0,9.0,0.92822,0.10594652172751379,0.6734799279694995,14.799999999999997,3000,0.019999999999999574,1.5166666666666988,7.730715365548976,0.057999734896097076,0.7223137045907606,0.09890173876234803,0.1206397942677456,0.92822,2.073268092,1.096149968,0.9833755601,0.1801192976,2.032875461444444,0.9677650503809525,0.13834554912588234,-2.59227087096797,0.13182280006160368,0.0,0.0
knet_gm1489_s09,knet_gm1489_s09.txt,train_pool,knet,1489.0,9.0,0.97574,0.11828057670433441,0.8394176895305789,9.7,3000,0.019999999999999574,4.533333333333429,6.386007591977647,0.0798606906579501,0.5850815121509532,0.29953687107658084,0.035476895176050724,0.97574,4.213786149,1.404820917,1.183299194,0.2559500794,2.3390429727777775,1.0017384402619047,0.17141735018941176,-2.140893674408181,0.9680756159996542,0.0,0.0
knet_gm1490_s09,knet_gm1490_s09.txt,train_pool,knet,1490.0,9.0,0.95415,0.11257007647263678,0.7603213270233027,13.860000000000003,3000,0.019999999999999574,3.6500000000000776,6.7030467624832015,0.06587234277762707,0.7184329179600485,0.15549824522430397,0.060194471762774475,0.95415,1.981693046,1.559786702,0.8048987319,0.1996292697,2.0409514144444447,0.9511145633857142,0.15463802760431372,-2.1605602454573796,0.711026689306414,0.0,0.0
